id,timestamp,sensor_id,total
75267,8/25/2020 10:55,271,29
75268,8/25/2020 10:55,277,402
75269,8/25/2020 10:55,283,402
75270,8/25/2020 11:00,265,29
75271,8/25/2020 11:00,271,29
75272,8/25/2020 11:00,277,406
75273,8/25/2020 11:00,283,406
75274,8/25/2020 11:05,265,29
75275,8/25/2020 11:05,271,29
75276,8/25/2020 11:05,277,415
75277,8/25/2020 11:05,283,415
75278,8/25/2020 11:10,265,29
75279,8/25/2020 11:10,271,29
75280,8/25/2020 11:10,277,424
75281,8/25/2020 11:10,283,424
75282,8/25/2020 11:15,265,29
75283,8/25/2020 11:15,271,29
75284,8/25/2020 11:15,277,430
75285,8/25/2020 11:15,283,430
75286,8/25/2020 11:20,265,29
75287,8/25/2020 11:20,271,29
75288,8/25/2020 11:20,277,432
75289,8/25/2020 11:20,283,432
75290,8/25/2020 11:25,265,29
75291,8/25/2020 11:25,271,29
75292,8/25/2020 11:25,277,432
75293,8/25/2020 11:25,283,432
75294,8/25/2020 11:30,265,29
75295,8/25/2020 11:30,271,29
75296,8/25/2020 11:30,277,448
75297,8/25/2020 11:30,283,448
75298,8/25/2020 11:35,265,30
75299,8/25/2020 11:35,271,30
75300,8/25/2020 11:35,277,452
75301,8/25/2020 11:35,283,452
75302,8/25/2020 11:40,265,30
75303,8/25/2020 11:40,271,30
75304,8/25/2020 11:40,277,459
75305,8/25/2020 11:40,283,459
75306,8/25/2020 11:45,265,30
75307,8/25/2020 11:45,271,30
75308,8/25/2020 11:45,277,469
75309,8/25/2020 11:45,283,469
75310,8/25/2020 11:50,265,30
75311,8/25/2020 11:50,271,30
75312,8/25/2020 11:50,277,478
75313,8/25/2020 11:50,283,478
75314,8/25/2020 11:55,265,30
75315,8/25/2020 11:55,271,30
75316,8/25/2020 11:55,277,485
75317,8/25/2020 11:55,283,485
75318,8/25/2020 12:00,265,30
75319,8/25/2020 12:00,271,30
75320,8/25/2020 12:00,277,486
75321,8/25/2020 12:00,283,486
75322,8/25/2020 12:05,265,30
75323,8/25/2020 12:05,271,30
75324,8/25/2020 12:05,277,493
75325,8/25/2020 12:05,283,493
75326,8/25/2020 12:10,265,30
75327,8/25/2020 12:10,271,30
75328,8/25/2020 12:10,277,497
75329,8/25/2020 12:10,283,497
75330,8/25/2020 12:15,265,30
75331,8/25/2020 12:15,271,30
75332,8/25/2020 12:15,277,504
75333,8/25/2020 12:15,283,504
76706,8/26/2020 13:06,265,32
77241,8/28/2020 9:07,283,112
77790,8/31/2020 9:34,265,18
78359,8/31/2020 13:11,277,345
78915,8/31/2020 16:53,283,125
79462,8/31/2020 20:33,265,20
80040,9/1/2020 0:25,306,0
80593,9/1/2020 4:05,277,0
81135,9/1/2020 7:43,306,0
81691,9/1/2020 11:27,265,28
82253,9/1/2020 15:11,283,275
82810,9/1/2020 19:25,271,776
83376,9/1/2020 23:11,277,0
83919,9/2/2020 2:49,265,1
84462,9/2/2020 6:25,283,47
75334,8/25/2020 12:20,265,31
75335,8/25/2020 12:20,271,31
75336,8/25/2020 12:20,277,512
75337,8/25/2020 12:20,283,512
75422,8/25/2020 14:10,265,39
75423,8/25/2020 14:10,271,39
75424,8/25/2020 14:10,277,630
75425,8/25/2020 14:10,283,366
76707,8/26/2020 13:06,265,32
77242,8/28/2020 9:09,265,19
77791,8/31/2020 9:34,271,275
78360,8/31/2020 13:11,283,125
78916,8/31/2020 16:55,306,0
79463,8/31/2020 20:33,271,345
80041,9/1/2020 0:25,265,0
80594,9/1/2020 4:05,283,0
81136,9/1/2020 7:43,265,0
81692,9/1/2020 11:27,271,339
82254,9/1/2020 15:13,306,0
82811,9/1/2020 19:25,277,776
83377,9/1/2020 23:11,283,0
83920,9/2/2020 2:49,271,18
84463,9/2/2020 6:27,306,0
75338,8/25/2020 12:25,265,31
75339,8/25/2020 12:25,271,31
75340,8/25/2020 12:25,277,522
75341,8/25/2020 12:25,283,522
75342,8/25/2020 12:30,265,31
75343,8/25/2020 12:30,271,31
75344,8/25/2020 12:30,277,523
75345,8/25/2020 12:30,283,523
75346,8/25/2020 12:35,265,31
75347,8/25/2020 12:35,271,31
75348,8/25/2020 12:35,277,528
75349,8/25/2020 12:35,283,528
75426,8/25/2020 14:15,265,40
75427,8/25/2020 14:15,271,40
75428,8/25/2020 14:15,277,636
75429,8/25/2020 14:15,283,366
76708,8/26/2020 13:06,265,32
77243,8/28/2020 9:09,271,19
77792,8/31/2020 9:34,277,275
78361,8/31/2020 13:13,306,0
78917,8/31/2020 16:55,265,20
79464,8/31/2020 20:33,277,345
80042,9/1/2020 0:25,271,0
80595,9/1/2020 4:07,306,0
81137,9/1/2020 7:43,271,0
81693,9/1/2020 11:27,277,339
82255,9/1/2020 15:13,265,48
82812,9/1/2020 19:25,283,390
83378,9/1/2020 23:13,306,0
83921,9/2/2020 2:49,277,18
84464,9/2/2020 6:27,265,8
75350,8/25/2020 12:40,265,31
75351,8/25/2020 12:40,271,31
75352,8/25/2020 12:40,277,533
75353,8/25/2020 12:40,283,533
75430,8/25/2020 14:20,265,41
75431,8/25/2020 14:20,271,41
75432,8/25/2020 14:20,277,641
75433,8/25/2020 14:20,283,370
76709,8/26/2020 13:06,265,32
77244,8/28/2020 9:09,277,220
77793,8/31/2020 9:33,271,275
78362,8/31/2020 13:13,265,20
78918,8/31/2020 16:55,271,345
79465,8/31/2020 20:33,283,125
80043,9/1/2020 0:25,277,0
80596,9/1/2020 4:07,265,0
81138,9/1/2020 7:43,277,0
81694,9/1/2020 11:27,283,165
82256,9/1/2020 15:13,271,544
82813,9/1/2020 19:27,306,0
83379,9/1/2020 23:13,265,0
83922,9/2/2020 2:49,283,4
84465,9/2/2020 6:27,271,122
75354,8/25/2020 12:45,265,31
75355,8/25/2020 12:45,271,31
75356,8/25/2020 12:45,277,542
75357,8/25/2020 12:45,283,542
75434,8/25/2020 14:25,265,41
75435,8/25/2020 14:25,271,41
75436,8/25/2020 14:25,277,649
75437,8/25/2020 14:25,283,373
76710,8/26/2020 13:06,265,32
77245,8/28/2020 9:09,283,112
77794,8/31/2020 9:34,283,108
77797,8/31/2020 9:36,306,0
78363,8/31/2020 13:13,271,345
78919,8/31/2020 16:55,277,345
79466,8/31/2020 20:35,306,0
80044,9/1/2020 0:25,283,0
80597,9/1/2020 4:07,271,0
81139,9/1/2020 7:43,283,0
81695,9/1/2020 11:29,306,0
82257,9/1/2020 15:13,277,544
82814,9/1/2020 19:27,265,69
83380,9/1/2020 23:13,271,0
83923,9/2/2020 2:51,306,0
84466,9/2/2020 6:27,277,122
75358,8/25/2020 12:50,265,31
75359,8/25/2020 12:50,271,31
75360,8/25/2020 12:50,277,553
75361,8/25/2020 12:50,283,553
75362,8/25/2020 12:55,265,31
75363,8/25/2020 12:55,271,31
75364,8/25/2020 12:55,277,558
75365,8/25/2020 12:55,283,558
75438,8/25/2020 14:30,265,41
75439,8/25/2020 14:30,271,41
75440,8/25/2020 14:30,277,653
76711,8/26/2020 13:06,265,32
77246,8/28/2020 9:11,265,19
77795,8/31/2020 9:33,277,275
78364,8/31/2020 13:13,277,345
78920,8/31/2020 16:55,283,125
79467,8/31/2020 20:35,265,20
80045,9/1/2020 0:27,306,0
80598,9/1/2020 4:07,277,0
81140,9/1/2020 7:45,306,0
81696,9/1/2020 11:29,265,28
82258,9/1/2020 15:13,283,275
82815,9/1/2020 19:27,271,777
83381,9/1/2020 23:13,277,0
83924,9/2/2020 2:51,265,1
84467,9/2/2020 6:27,283,47
75366,8/25/2020 13:00,265,32
75367,8/25/2020 13:00,271,32
75368,8/25/2020 13:00,277,562
75369,8/25/2020 13:00,283,562
75441,8/25/2020 14:30,283,375
76712,8/26/2020 13:07,265,32
77247,8/28/2020 9:11,271,19
77796,8/31/2020 9:33,283,108
78365,8/31/2020 13:13,283,125
78921,8/31/2020 16:57,306,0
79468,8/31/2020 20:35,271,345
80046,9/1/2020 0:27,265,0
80599,9/1/2020 4:07,283,0
81141,9/1/2020 7:45,265,0
81697,9/1/2020 11:29,271,341
82259,9/1/2020 15:15,306,0
82816,9/1/2020 19:27,277,777
83382,9/1/2020 23:13,283,0
83925,9/2/2020 2:51,271,18
84468,9/2/2020 6:29,306,0
75370,8/25/2020 13:05,265,32
75371,8/25/2020 13:05,271,32
75372,8/25/2020 13:05,277,567
75373,8/25/2020 13:05,283,567
75442,8/25/2020 14:35,265,41
75443,8/25/2020 14:35,271,41
75444,8/25/2020 14:35,277,660
75445,8/25/2020 14:35,283,376
76713,8/26/2020 13:07,265,32
77248,8/28/2020 9:11,277,220
77798,8/31/2020 9:36,265,18
78366,8/31/2020 13:15,306,0
78922,8/31/2020 16:57,265,20
79469,8/31/2020 20:35,277,345
80047,9/1/2020 0:27,271,0
80600,9/1/2020 4:09,306,0
81142,9/1/2020 7:45,271,0
81698,9/1/2020 11:29,277,341
82260,9/1/2020 15:15,265,48
82817,9/1/2020 19:27,283,391
82818,9/1/2020 19:29,306,0
83383,9/1/2020 23:15,306,0
83926,9/2/2020 2:51,277,18
84469,9/2/2020 6:29,265,8
75374,8/25/2020 13:10,265,33
75375,8/25/2020 13:10,271,33
75376,8/25/2020 13:10,277,577
75377,8/25/2020 13:10,283,577
75446,8/25/2020 14:40,265,41
75447,8/25/2020 14:40,271,41
75448,8/25/2020 14:40,277,665
75449,8/25/2020 14:40,283,378
76714,8/26/2020 13:07,265,32
77249,8/28/2020 9:11,283,112
77799,8/31/2020 9:36,271,278
78367,8/31/2020 13:15,265,20
78923,8/31/2020 16:57,271,345
79470,8/31/2020 20:35,283,125
80048,9/1/2020 0:27,277,0
80601,9/1/2020 4:09,265,0
81143,9/1/2020 7:45,277,0
81699,9/1/2020 11:29,283,165
82261,9/1/2020 15:15,271,544
82819,9/1/2020 19:29,265,69
83384,9/1/2020 23:15,265,0
83927,9/2/2020 2:51,283,4
84470,9/2/2020 6:29,271,124
75378,8/25/2020 13:15,265,33
75379,8/25/2020 13:15,271,33
75380,8/25/2020 13:15,277,581
75381,8/25/2020 13:15,283,581
75450,8/25/2020 14:45,265,41
75451,8/25/2020 14:45,271,41
75452,8/25/2020 14:45,277,671
75453,8/25/2020 14:45,283,383
76715,8/26/2020 13:07,265,32
77250,8/28/2020 9:13,265,19
77800,8/31/2020 9:36,277,278
78368,8/31/2020 13:15,271,345
78924,8/31/2020 16:57,277,345
79471,8/31/2020 20:37,306,0
80049,9/1/2020 0:27,283,0
80602,9/1/2020 4:09,271,0
81144,9/1/2020 7:45,283,0
81700,9/1/2020 11:31,306,0
82262,9/1/2020 15:15,277,544
82820,9/1/2020 19:29,271,777
83385,9/1/2020 23:15,271,0
83928,9/2/2020 2:53,306,0
84471,9/2/2020 6:29,277,124
75382,8/25/2020 13:20,265,33
75383,8/25/2020 13:20,271,33
75384,8/25/2020 13:20,277,589
75385,8/25/2020 13:20,283,589
75454,8/25/2020 14:50,265,42
75455,8/25/2020 14:50,271,42
75456,8/25/2020 14:50,277,678
75457,8/25/2020 14:50,283,391
75458,8/25/2020 14:55,265,42
75459,8/25/2020 14:55,271,42
75460,8/25/2020 14:55,277,685
75461,8/25/2020 14:55,283,393
75462,8/25/2020 15:00,265,43
75463,8/25/2020 15:00,271,43
75464,8/25/2020 15:00,277,685
75465,8/25/2020 15:00,283,398
75466,8/25/2020 15:05,265,43
75467,8/25/2020 15:05,271,43
75468,8/25/2020 15:05,277,685
75469,8/25/2020 15:05,283,398
75470,8/25/2020 15:10,265,43
75471,8/25/2020 15:10,271,43
75472,8/25/2020 15:10,277,685
75473,8/25/2020 15:10,283,401
75474,8/25/2020 15:15,265,43
75475,8/25/2020 15:15,271,43
75476,8/25/2020 15:15,277,687
75477,8/25/2020 15:15,283,402
75478,8/25/2020 15:20,265,44
75479,8/25/2020 15:20,271,44
75480,8/25/2020 15:20,277,696
75481,8/25/2020 15:20,283,403
76716,8/26/2020 13:07,265,32
77251,8/28/2020 9:13,271,19
77801,8/31/2020 9:36,283,108
78369,8/31/2020 13:15,277,345
78925,8/31/2020 16:57,283,125
79472,8/31/2020 20:37,265,20
80050,9/1/2020 0:29,306,0
80603,9/1/2020 4:09,277,0
81145,9/1/2020 7:47,306,0
81701,9/1/2020 11:31,265,28
82263,9/1/2020 15:15,283,280
82821,9/1/2020 19:29,277,777
83386,9/1/2020 23:15,277,0
83929,9/2/2020 2:53,265,1
84472,9/2/2020 6:29,283,49
75386,8/25/2020 13:25,265,33
75387,8/25/2020 13:25,271,33
75388,8/25/2020 13:25,277,591
75389,8/25/2020 13:25,283,591
75482,8/25/2020 15:25,265,45
75483,8/25/2020 15:25,271,45
75484,8/25/2020 15:25,277,701
75485,8/25/2020 15:25,283,403
76717,8/26/2020 13:07,265,32
77252,8/28/2020 9:13,277,220
77802,8/31/2020 9:38,306,0
78370,8/31/2020 13:15,283,125
78926,8/31/2020 16:59,306,0
79473,8/31/2020 20:37,271,345
80051,9/1/2020 0:29,265,0
80604,9/1/2020 4:09,283,0
81146,9/1/2020 7:47,265,0
81702,9/1/2020 11:31,271,342
82264,9/1/2020 15:17,306,0
82822,9/1/2020 19:29,283,391
82823,9/1/2020 19:31,306,0
83387,9/1/2020 23:15,283,0
83930,9/2/2020 2:53,271,18
84473,9/2/2020 6:31,306,0
75390,8/25/2020 13:30,265,33
75391,8/25/2020 13:30,271,33
75392,8/25/2020 13:30,277,594
75393,8/25/2020 13:30,283,594
75486,8/25/2020 15:30,265,45
75487,8/25/2020 15:30,271,45
75488,8/25/2020 15:30,277,710
75489,8/25/2020 15:30,283,403
76718,8/26/2020 13:08,265,32
77253,8/28/2020 9:13,283,112
77803,8/31/2020 9:38,265,18
78371,8/31/2020 13:17,306,0
78927,8/31/2020 16:59,265,20
79474,8/31/2020 20:37,277,345
80052,9/1/2020 0:29,271,0
80605,9/1/2020 4:11,306,0
81147,9/1/2020 7:47,271,0
81703,9/1/2020 11:31,277,342
82265,9/1/2020 15:17,265,48
82824,9/1/2020 19:31,265,69
83388,9/1/2020 23:17,306,0
83931,9/2/2020 2:53,277,18
84474,9/2/2020 6:31,265,8
75394,8/25/2020 13:35,265,34
75490,8/25/2020 15:35,265,46
75491,8/25/2020 15:35,271,46
75492,8/25/2020 15:35,277,714
75493,8/25/2020 15:35,283,405
76719,8/26/2020 13:08,265,32
77254,8/28/2020 9:15,265,19
77804,8/31/2020 9:38,271,281
78372,8/31/2020 13:17,265,20
78928,8/31/2020 16:59,271,345
79475,8/31/2020 20:37,283,125
80053,9/1/2020 0:29,277,0
80606,9/1/2020 4:11,265,0
81148,9/1/2020 7:47,277,0
81704,9/1/2020 11:31,283,166
82266,9/1/2020 15:17,271,544
82825,9/1/2020 19:31,271,778
83389,9/1/2020 23:17,265,0
83932,9/2/2020 2:53,283,4
84475,9/2/2020 6:31,271,126
75395,8/25/2020 13:35,271,34
75396,8/25/2020 13:35,277,600
75397,8/25/2020 13:35,283,600
75494,8/25/2020 15:40,265,47
75495,8/25/2020 15:40,271,47
75496,8/25/2020 15:40,277,723
75497,8/25/2020 15:40,283,408
76720,8/26/2020 13:08,265,32
77255,8/28/2020 9:15,271,19
77805,8/31/2020 9:38,277,281
78373,8/31/2020 13:17,271,345
78929,8/31/2020 16:59,277,345
79476,8/31/2020 20:39,306,0
80054,9/1/2020 0:29,283,0
80055,9/1/2020 0:31,306,0
80607,9/1/2020 4:11,271,0
81149,9/1/2020 7:47,283,0
81705,9/1/2020 11:33,306,0
82267,9/1/2020 15:17,277,544
82826,9/1/2020 19:31,277,778
83390,9/1/2020 23:17,271,3
83933,9/2/2020 2:55,306,0
84476,9/2/2020 6:31,277,126
75398,8/25/2020 13:40,265,34
75399,8/25/2020 13:40,271,34
75400,8/25/2020 13:40,277,606
75401,8/25/2020 13:40,283,346
75498,8/25/2020 15:45,265,48
75499,8/25/2020 15:45,271,48
75500,8/25/2020 15:45,277,727
75501,8/25/2020 15:45,283,410
75502,8/25/2020 15:50,265,48
76721,8/26/2020 13:08,265,32
77256,8/28/2020 9:15,277,226
77806,8/31/2020 9:38,283,108
78374,8/31/2020 13:17,277,345
78930,8/31/2020 16:59,283,125
79477,8/31/2020 20:39,265,20
80056,9/1/2020 0:31,265,0
80608,9/1/2020 4:11,277,0
81150,9/1/2020 7:49,306,0
81706,9/1/2020 11:33,265,28
82268,9/1/2020 15:17,283,280
82827,9/1/2020 19:31,283,391
83391,9/1/2020 23:17,277,3
83934,9/2/2020 2:55,265,1
84477,9/2/2020 6:31,283,52
75402,8/25/2020 13:45,265,35
75403,8/25/2020 13:45,271,35
75404,8/25/2020 13:45,277,612
75503,8/25/2020 15:50,271,48
75504,8/25/2020 15:50,277,731
75505,8/25/2020 15:50,283,412
76722,8/26/2020 13:08,265,32
77257,8/28/2020 9:15,283,114
77807,8/31/2020 9:40,306,0
78375,8/31/2020 13:17,283,125
78931,8/31/2020 17:01,306,0
79478,8/31/2020 20:39,271,345
80057,9/1/2020 0:31,271,0
80609,9/1/2020 4:11,283,0
81151,9/1/2020 7:49,265,0
81707,9/1/2020 11:33,271,343
82269,9/1/2020 15:19,306,0
82828,9/1/2020 19:33,306,0
83392,9/1/2020 23:17,283,1
83935,9/2/2020 2:55,271,18
84478,9/2/2020 6:33,306,0
75405,8/25/2020 13:45,283,347
75506,8/25/2020 15:55,265,48
75507,8/25/2020 15:55,271,48
75508,8/25/2020 15:55,277,733
75509,8/25/2020 15:55,283,414
75510,8/25/2020 16:00,265,48
75511,8/25/2020 16:00,271,48
75512,8/25/2020 16:00,277,735
75513,8/25/2020 16:00,283,418
76723,8/26/2020 13:08,265,32
77258,8/28/2020 9:17,265,19
77808,8/31/2020 9:40,265,18
78376,8/31/2020 13:19,306,0
78932,8/31/2020 17:01,265,20
79479,8/31/2020 20:39,277,345
80058,9/1/2020 0:31,277,0
80610,9/1/2020 4:13,306,0
81152,9/1/2020 7:49,271,0
81708,9/1/2020 11:33,277,343
82270,9/1/2020 15:19,265,49
82829,9/1/2020 19:33,265,69
83393,9/1/2020 23:19,306,0
83936,9/2/2020 2:55,277,18
84479,9/2/2020 6:33,265,8
75406,8/25/2020 13:50,265,35
75407,8/25/2020 13:50,271,35
75408,8/25/2020 13:50,277,616
75409,8/25/2020 13:50,283,351
75514,8/25/2020 16:05,265,49
75515,8/25/2020 16:05,271,49
75516,8/25/2020 16:05,277,745
75517,8/25/2020 16:05,283,424
76724,8/26/2020 13:09,265,32
77259,8/28/2020 9:17,271,19
77809,8/31/2020 9:40,271,281
78377,8/31/2020 13:19,265,20
78933,8/31/2020 17:01,271,345
79480,8/31/2020 20:39,283,125
80059,9/1/2020 0:31,283,0
80060,9/1/2020 0:33,306,0
80611,9/1/2020 4:13,265,0
81153,9/1/2020 7:49,277,0
81709,9/1/2020 11:33,283,167
82271,9/1/2020 15:19,271,545
82830,9/1/2020 19:33,271,779
83394,9/1/2020 23:19,265,0
83937,9/2/2020 2:55,283,4
83938,9/2/2020 2:57,306,0
84480,9/2/2020 6:33,271,128
75410,8/25/2020 13:55,265,37
75411,8/25/2020 13:55,271,37
75412,8/25/2020 13:55,277,618
75413,8/25/2020 13:55,283,354
75518,8/25/2020 16:10,265,49
75519,8/25/2020 16:10,271,49
75520,8/25/2020 16:10,277,753
75521,8/25/2020 16:10,283,429
76725,8/26/2020 13:09,265,32
77260,8/28/2020 9:17,277,228
77810,8/31/2020 9:40,277,281
78378,8/31/2020 13:19,271,345
78934,8/31/2020 17:01,277,345
79481,8/31/2020 20:41,306,0
80061,9/1/2020 0:33,265,0
80612,9/1/2020 4:13,271,0
81154,9/1/2020 7:49,283,0
81710,9/1/2020 11:35,306,0
82272,9/1/2020 15:19,277,545
82831,9/1/2020 19:33,277,779
83395,9/1/2020 23:19,271,3
83939,9/2/2020 2:57,265,1
84481,9/2/2020 6:33,277,128
75414,8/25/2020 14:00,265,37
75522,8/25/2020 16:15,265,49
75523,8/25/2020 16:15,271,49
75524,8/25/2020 16:15,277,757
75525,8/25/2020 16:15,283,430
76726,8/26/2020 13:09,265,32
77261,8/28/2020 9:17,283,115
77811,8/31/2020 9:40,283,108
78379,8/31/2020 13:19,277,345
78935,8/31/2020 17:01,283,125
79482,8/31/2020 20:41,265,20
80062,9/1/2020 0:33,271,0
80613,9/1/2020 4:13,277,0
81155,9/1/2020 7:51,306,0
81711,9/1/2020 11:35,265,28
82273,9/1/2020 15:19,283,281
82832,9/1/2020 19:33,283,391
83396,9/1/2020 23:19,277,3
83940,9/2/2020 2:57,271,18
84482,9/2/2020 6:33,283,52
75415,8/25/2020 14:00,271,37
75416,8/25/2020 14:00,277,620
75417,8/25/2020 14:00,283,357
75526,8/25/2020 16:20,265,49
75527,8/25/2020 16:20,271,49
75528,8/25/2020 16:20,277,760
75529,8/25/2020 16:20,283,430
75530,8/25/2020 16:25,265,49
75531,8/25/2020 16:25,271,49
75532,8/25/2020 16:25,277,763
75533,8/25/2020 16:25,283,433
76727,8/26/2020 13:09,265,32
77262,8/28/2020 9:19,265,19
77812,8/31/2020 9:42,306,0
78380,8/31/2020 13:19,283,125
78936,8/31/2020 17:03,306,0
79483,8/31/2020 20:41,271,345
80063,9/1/2020 0:33,277,0
80614,9/1/2020 4:13,283,0
81156,9/1/2020 7:51,265,0
81712,9/1/2020 11:35,271,343
82274,9/1/2020 15:21,306,0
82833,9/1/2020 19:35,306,0
83397,9/1/2020 23:19,283,1
83941,9/2/2020 2:57,277,18
84483,9/2/2020 6:35,306,0
75418,8/25/2020 14:05,265,39
75419,8/25/2020 14:05,271,39
75420,8/25/2020 14:05,277,628
75421,8/25/2020 14:05,283,361
75534,8/25/2020 16:30,265,49
75535,8/25/2020 16:30,271,49
75536,8/25/2020 16:30,277,766
75537,8/25/2020 16:30,283,434
76728,8/26/2020 13:09,265,32
77263,8/28/2020 9:19,271,19
77813,8/31/2020 9:42,265,19
78381,8/31/2020 13:21,306,0
78937,8/31/2020 17:03,265,20
79484,8/31/2020 20:41,277,345
80064,9/1/2020 0:33,283,0
80065,9/1/2020 0:35,306,0
80615,9/1/2020 4:15,306,0
81157,9/1/2020 7:51,271,0
81713,9/1/2020 11:35,277,343
82275,9/1/2020 15:21,265,49
82834,9/1/2020 19:35,265,69
83398,9/1/2020 23:21,306,0
83942,9/2/2020 2:57,283,4
84484,9/2/2020 6:35,265,8
75538,8/25/2020 16:35,265,49
75539,8/25/2020 16:35,271,49
75540,8/25/2020 16:35,277,768
75541,8/25/2020 16:35,283,435
75542,8/25/2020 16:40,265,50
75543,8/25/2020 16:40,271,50
75544,8/25/2020 16:40,277,772
75545,8/25/2020 16:40,283,438
76729,8/26/2020 13:09,265,32
77264,8/28/2020 9:19,277,228
77814,8/31/2020 9:42,271,285
78382,8/31/2020 13:21,265,20
78938,8/31/2020 17:03,271,345
79485,8/31/2020 20:41,283,125
80066,9/1/2020 0:35,265,0
80616,9/1/2020 4:15,265,0
81158,9/1/2020 7:51,277,0
81714,9/1/2020 11:35,283,167
82276,9/1/2020 15:21,271,545
82835,9/1/2020 19:35,271,781
83399,9/1/2020 23:21,265,0
83943,9/2/2020 2:59,306,0
84485,9/2/2020 6:35,271,130
75546,8/25/2020 16:45,265,50
75547,8/25/2020 16:45,271,50
75548,8/25/2020 16:45,277,783
75549,8/25/2020 16:45,283,440
76730,8/26/2020 13:10,265,32
77265,8/28/2020 9:19,283,116
77815,8/31/2020 9:42,277,285
78383,8/31/2020 13:21,271,345
78939,8/31/2020 17:03,277,345
79486,8/31/2020 20:43,306,0
80067,9/1/2020 0:35,271,0
80617,9/1/2020 4:15,271,0
81159,9/1/2020 7:51,283,0
81715,9/1/2020 11:37,306,0
82277,9/1/2020 15:21,277,545
82836,9/1/2020 19:35,277,781
83400,9/1/2020 23:21,271,3
83944,9/2/2020 2:59,265,1
84486,9/2/2020 6:35,277,130
75550,8/25/2020 16:50,265,51
75551,8/25/2020 16:50,271,51
75552,8/25/2020 16:50,277,789
75553,8/25/2020 16:50,283,441
76731,8/26/2020 13:10,265,32
77266,8/28/2020 9:21,265,19
77816,8/31/2020 9:42,283,108
78384,8/31/2020 13:21,277,345
78940,8/31/2020 17:03,283,125
78941,8/31/2020 17:05,306,0
79487,8/31/2020 20:43,265,20
80068,9/1/2020 0:35,277,0
80618,9/1/2020 4:15,277,0
81160,9/1/2020 7:53,306,0
81716,9/1/2020 11:37,265,28
82278,9/1/2020 15:21,283,283
82837,9/1/2020 19:35,283,392
83401,9/1/2020 23:21,277,3
83945,9/2/2020 2:59,271,18
84487,9/2/2020 6:35,283,53
75554,8/25/2020 16:55,265,51
75555,8/25/2020 16:55,271,51
75556,8/25/2020 16:55,277,790
75557,8/25/2020 16:55,283,441
76732,8/26/2020 13:10,265,32
77267,8/28/2020 9:21,271,19
77817,8/31/2020 9:44,306,0
78385,8/31/2020 13:21,283,125
78942,8/31/2020 17:05,265,20
79488,8/31/2020 20:43,271,345
80069,9/1/2020 0:35,283,0
80619,9/1/2020 4:15,283,0
81161,9/1/2020 7:53,265,0
81717,9/1/2020 11:37,271,343
82279,9/1/2020 15:23,306,0
82838,9/1/2020 19:37,306,0
83402,9/1/2020 23:21,283,1
83946,9/2/2020 2:59,277,18
84488,9/2/2020 6:37,306,0
75558,8/25/2020 17:00,265,51
75559,8/25/2020 17:00,271,51
75560,8/25/2020 17:00,277,792
75561,8/25/2020 17:00,283,442
76733,8/26/2020 13:10,265,32
77268,8/28/2020 9:21,277,229
77818,8/31/2020 9:44,265,19
78386,8/31/2020 13:23,306,0
78943,8/31/2020 17:05,271,345
79489,8/31/2020 20:43,277,345
80070,9/1/2020 0:37,306,0
80620,9/1/2020 4:17,306,0
81162,9/1/2020 7:53,271,0
81718,9/1/2020 11:37,277,343
82280,9/1/2020 15:23,265,49
82839,9/1/2020 19:37,265,69
83403,9/1/2020 23:23,306,0
83947,9/2/2020 2:59,283,4
84489,9/2/2020 6:37,265,8
75562,8/25/2020 17:05,265,52
75563,8/25/2020 17:05,271,52
75564,8/25/2020 17:05,277,797
75565,8/25/2020 17:05,283,442
76734,8/26/2020 13:10,265,32
77269,8/28/2020 9:21,283,117
77819,8/31/2020 9:44,271,287
78387,8/31/2020 13:23,265,20
78944,8/31/2020 17:05,277,345
79490,8/31/2020 20:43,283,125
80071,9/1/2020 0:37,265,0
80621,9/1/2020 4:17,265,0
81163,9/1/2020 7:53,277,0
81719,9/1/2020 11:37,283,167
81720,9/1/2020 11:39,306,0
82281,9/1/2020 15:23,271,547
82840,9/1/2020 19:37,271,782
83404,9/1/2020 23:23,265,0
83948,9/2/2020 3:01,306,0
84490,9/2/2020 6:37,271,132
75566,8/25/2020 17:10,265,52
75567,8/25/2020 17:10,271,52
75568,8/25/2020 17:10,277,800
75569,8/25/2020 17:10,283,443
75570,8/25/2020 17:15,265,52
75571,8/25/2020 17:15,271,52
75572,8/25/2020 17:15,277,802
75573,8/25/2020 17:15,283,445
76735,8/26/2020 13:10,265,32
77270,8/28/2020 9:23,265,19
77820,8/31/2020 9:44,277,287
78388,8/31/2020 13:23,271,345
78945,8/31/2020 17:05,283,125
78946,8/31/2020 17:07,306,0
79491,8/31/2020 20:45,306,0
80072,9/1/2020 0:37,271,0
80622,9/1/2020 4:17,271,0
81164,9/1/2020 7:53,283,0
81721,9/1/2020 11:39,265,28
82282,9/1/2020 15:23,277,547
82841,9/1/2020 19:37,277,782
83405,9/1/2020 23:23,271,3
83949,9/2/2020 3:01,265,1
84491,9/2/2020 6:37,277,132
75574,8/25/2020 17:20,265,52
75575,8/25/2020 17:20,271,52
75576,8/25/2020 17:20,277,804
75577,8/25/2020 17:20,283,446
76736,8/26/2020 13:11,265,32
77271,8/28/2020 9:23,271,19
77821,8/31/2020 9:44,283,111
78389,8/31/2020 13:23,277,345
78947,8/31/2020 17:07,265,20
